Company Name,Phone,Address,Years in Business,Owner,Website,Search Term,City,Timestamp
"Frederick Landscaping LLC","(307) 730-0037","","49","Mr. Sam McGee, President","https://www.fredericklandscaping.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Anderson Curb & Landscape LLC","(208) 745-8950","Rigby, ID 83442","18","Mr. Michael Anderson, Owner","https://andersoncurb.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"O'Brien Landscaping, Inc","(208) 390-0029","","27","Mr. Stephen O'Brien, President","https://www.obrienlandscapinginc.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"O'Brien Landscaping, Inc","(208) 390-0029","","27","Mr. Stephen O'Brien, President","https://www.obrienlandscapinginc.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Frederick Landscaping LLC","(307) 730-0037","","49","Mr. Sam McGee, President","https://www.fredericklandscaping.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Kendell Professional Services Landscaping and Lawn Care, LLC","(208) 221-4199","Pocatello, ID 83201-5754","10","Mr. Cole Kendell, Member","https://kendelllandscaping.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Barn Hill Landscaping & Tree Service Inc.","(307) 733-6977","Wilson, WY 83014","27","Mr. John Grant, President","https://barnhilllandscaping.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Barn Hill Landscaping & Tree Service Inc.","(307) 733-6977","Wilson, WY 83014","27","Mr. John Grant, President","https://barnhilllandscaping.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Outback Landscape Inc.","(208) 656-3220","Rexburg, ID 83440","22","Mr. Chase Coates, Owner","https://www.outbacklandscapeinc.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"M D Nursery & Landscaping, Inc.","(208) 354-8816","Driggs, ID 83422-5433","34","Mr. Michael Stears, Owner","https://www.mdlandscapinginc.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"O'Brien Landscaping, Inc","(208) 390-0029","","27","Mr. Stephen O'Brien, President","https://www.obrienlandscapinginc.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Gisin Landscape & Design","(208) 785-0149","Blackfoot, ID 83221","36","Jules Gisin, Owner","https://www.facebook.com/Gisin-Landscape-Design-181839858609475/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Whitehead's Landscaping & Snow Removal Inc","(208) 578-2246","","30","Ms. Meredith P Whitehead, Secretary/Treasurer","https://www.whiteheadlandscaping.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Whitehead's Landscaping & Snow Removal Inc","(208) 578-2246","","30","Ms. Meredith P Whitehead, Secretary/Treasurer","https://www.whiteheadlandscaping.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Flager Landscaping","(406) 842-5330","Alder, MT 59710-0023","30","Mr. Richard Flager, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Cherry Lawn & Landscape","(208) 313-1795","Blackfoot, ID 83221-1503","10","Mr. Jeffrey S Cherry, Owner","https://www.facebook.com/Cherry-Lawn-Landscape-133781163649312/?ref=page_internal","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Cherry Lawn & Landscape","(208) 313-1795","Blackfoot, ID 83221-1503","10","Mr. Jeffrey S Cherry, Owner","https://www.facebook.com/Cherry-Lawn-Landscape-133781163649312/?ref=page_internal","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Merrill Quality Landscapes, Inc.","(208) 356-7508","Rexburg, ID 83440-2182","44","Jerry Merrill, Owner","https://merrilllandscaping.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Elevation Landscaping and Design Inc.","(406) 993-4537","Big Sky, MT 59716-0522","15","Mr. Lee Griffiths, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Nature's Image Landscape Design","(208) 684-3500","Blackfoot, ID 83221","30","Pat Kolbet, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"O'Brien Landscaping, Inc","(208) 390-0029","","27","Mr. Stephen O'Brien, President","https://www.obrienlandscapinginc.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Nature's Image Landscape Design","(208) 684-3500","Blackfoot, ID 83221","30","Pat Kolbet, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"C&H Landscaping LLC","(801) 682-2769","","10","","https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fgoodlookingyard%2F","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Cedera Landscapes, LLC","(208) 483-2085","Swan Valley, ID 83449-0181","20","Mr. Dave McClure, Owner","https://www.cederalandscapes.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Steve's Landscaping","(208) 751-6625","","43","Mr. Steve Diehl, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Cedera Landscapes, LLC","(208) 483-2085","Swan Valley, ID 83449-0181","20","Mr. Dave McClure, Owner","https://www.cederalandscapes.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Moosecreek Landscaping","(208) 312-1358","Twin Falls, ID 83301","23","Mr. Jeff Couch, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Scott Ganoe Landscaping & Sprinkler","(208) 438-2485","Heyburn, ID 83336","11","Mr. Scott Ganoe, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Steve's Landscaping","(208) 751-6625","","43","Mr. Steve Diehl, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Northfork Nursery & Landscape","(208) 624-7930","Saint Anthony, ID 83445","17","Mr. Scott Valcarce, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Big Valley Landscaping & Nursery","(208) 677-2242","Burley, ID 83318-2076","17","Mr. Ron Russell, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Rope's Landscaping","(801) 430-1512","Ogden, UT 84401-9062","23","Mr. Randy Ropelato, Owner","https://www.landscapeservice.us/company-ropes-landscaping-in-ogden-ut-37035","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"O'Brien Landscaping, Inc","(208) 390-0029","","27","Mr. Stephen O'Brien, President","https://www.obrienlandscapinginc.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Swiss Precision Enterprises","(208) 652-7831","Ashton, ID 83420-0842","43","Mr. Kurt Eidam","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"G & G Landscaping Services, Inc","(208) 788-1708","","17","Mr. Jose M Guerrero, Owner","https://gglandscapingservices.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Challenger Landscaping","(406) 556-1136","Bozeman, MT 59719-0880","28","Mr. Dirk Hunter, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"G & G Landscaping Services, Inc","(208) 788-1708","","17","Mr. Jose M Guerrero, Owner","https://gglandscapingservices.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Lindsay Landscaping & Lawncare, Inc.","(435) 881-3123","Logan, UT 84323-0273","23","Mr. Marshall Lindsay, Owner","https://www.lindsaylandscaping.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Pro ImEDGE Landscaping","(435) 512-2131","","19","Mrs. Leslie Falslev, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Pallas Landscaping Services","(208) 539-9630","Twin Falls, ID 83303","17","Mr. Jessie Pallas, Owner/Operator","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Quick Curbing & Landscape","(208) 237-6151","Pocatello, ID 83202","28","Shane Quick, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Lindsay Landscaping & Lawncare, Inc.","(435) 881-3123","Logan, UT 84323-0273","23","Mr. Marshall Lindsay, Owner","https://www.lindsaylandscaping.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Western Landscaping LLC","(801) 430-1911","Eden, UT 84310-0793","15","Mr. Dusty Poulson, Co-Owner","https://www.westernlandscapingutah.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"All Purpose Landscaping","(801) 628-1180","Ogden, UT 84404-9741","23","Mr. Mike Skeen, Customer Contact","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Oswalt Construction & Landscaping","(208) 410-5185","Twin Falls, ID 83301","13","Mr. Brian Oswalt, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Empire Landscape, Inc.","(208) 317-5706","Pocatello, ID 83206-2234","14","Mr. Nickolas Orr, President","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"O'Brien Landscaping, Inc","(208) 390-0029","","27","Mr. Stephen O'Brien, President","https://www.obrienlandscapinginc.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Empire Landscape, Inc.","(208) 317-5706","Pocatello, ID 83206-2234","14","Mr. Nickolas Orr, President","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Higher Ground Landscaping","(406) 580-2604","Bozeman, MT 59772","20","Mr. Jason Darrow, Owner","https://highergroundlandscaping.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Three Men & A Shovel Landscaping","(435) 750-0942","Logan, UT 84323-3233","23","Mr. Seth Bowen, Owner","https://www.threemenlandscaping.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Landscaping Your Way, LLC","(208) 320-2062","Twin Falls, ID 83301-5508","21","Mr. John Hollon, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Wagner & Co. Landscaping","(406) 287-5343","Harrison, MT 59735-0175","21","Mr. Bob Wagner, Owner","https://www.wagnerlandscapecompany.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Water Wise Sprinkler & Landscaping","(208) 734-7395","Twin Falls, ID 83301-5238","10","Mr. Mike Gollenbusch, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Green Cut Sprinklers & Landscaping","(208) 308-2941","Twin Falls, ID 83303-2292","33","Mr. Lon E Montgomery, President","https://www.greencutsprinklers.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Forever Green Landscaping and Sprinklers","(406) 763-9001","Gallatin Gtwy, MT 59730-0150","20","Mr. Marcus Keller, President","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"A & D Landscaping, Inc.","(435) 755-9769","Smithfield, UT 84335-2305","14","Mr. Craig Aston, Owner/President","https://www.adlandscapes.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Canyon Landscaping, L.L.C.","(435) 752-3838","Providence, UT 84332","23","Mr. B.J. Smith, Owner","https://canyonlandscaping.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"O'Brien Landscaping, Inc","(208) 390-0029","","27","Mr. Stephen O'Brien, President","https://www.obrienlandscapinginc.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Canyon Landscaping, L.L.C.","(435) 752-3838","Providence, UT 84332","23","Mr. B.J. Smith, Owner","https://canyonlandscaping.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"A & D Landscaping, Inc.","(435) 755-9769","Smithfield, UT 84335-2305","14","Mr. Craig Aston, Owner/President","https://www.adlandscapes.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Old Faithful Sprinkler & Landscape LLC","(208) 251-7333","","18","Mr. Kean Colleran, Managing Member","https://www.oldfaithfulsprinkler.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Checketts Landscaping, LLC","(435) 279-1812","Honeyville, UT 84314-9605","20","Mr. Matt Checketts, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Horizon Lawn & Landscape LLC","(208) 241-5595","Pocatello, ID 83201","17","Mr. Brian Johnson, Member","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Sun Valley Landscaping, Inc.","(208) 720-4274","Bellevue, ID 83313","34","Mr. Pedro Torres, Owner","https://www.sunvalleylandscapinginc.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Horizon Lawn & Landscape LLC","(208) 241-5595","Pocatello, ID 83201","17","Mr. Brian Johnson, Member","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Horizon Landscape Services, LLC","(307) 413-2057","","11","Mr. Wade Kaufman, Member","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Old Faithful Sprinkler & Landscape LLC","(208) 251-7333","","18","Mr. Kean Colleran, Managing Member","https://www.oldfaithfulsprinkler.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Bray Landscaping & Irrigation Inc","(406) 585-5594","Bozeman, MT 59771-7017","28","Mr. Martin Bray, President","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"JD Young & Son Landscaping","(801) 773-2694","","61","Mr. Doug Young, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"O'Brien Landscaping, Inc","(208) 390-0029","","27","Mr. Stephen O'Brien, President","https://www.obrienlandscapinginc.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Lawngevity Landscapes, LLC.","(307) 699-2585","Jackson, WY 83002-1926","18","Mr. Adam Fletcher, Owner","https://www.facebook.com/lawngevitylandscapes/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Wyoming Landscape Development","(307) 734-9177","Jackson, WY 83001-8770","14","Mr. Nick Orsillo, Owner","https://www.wyominglandscapecontractors.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Specialty Landscape","(801) 499-4041","Ogden, UT 84401-3314","20","Mr. Thain Anderson, Customer Contact","https://porch.com/ogden-ut/landscapers/specialty-landscape/pp","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"B&R Landscaping & Snow Removal","(801) 390-4841","Roy, UT 84067-2713","19","Mr. Brandon Read, Customer Contact","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Triple S Landscaping, LLC","(208) 280-2321","","19","Mr. Carl McEntarffer, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Triple S Landscaping, LLC","(208) 280-2321","","19","Mr. Carl McEntarffer, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Double Time Lawn and Landscaping Inc.","(406) 587-0775","","23","Mr. Austin Shearman, Co-Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Tesch Landscaping, LLC","(801) 479-0916","Ogden, UT 84415-0634","30","Mr. Monte Tesch, Owner","https://www.teschlandscape.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Gold's Landscaping, Inc","(801) 824-1453","West Haven, UT 84401-8448","12","Mr. Nathan G. Gold, Owner","https://goldslandscapedesign.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"TRM Landscaping, Inc.","(801) 479-6324","Ogden, UT 84403-4949","31","Mr. Terry R. Mount, Customer Contact","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"O'Brien Landscaping, Inc","(208) 390-0029","","27","Mr. Stephen O'Brien, President","https://www.obrienlandscapinginc.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Green Turf Landscapes, Inc.","(800) 773-8873","Alpine, WY 83128","26","","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"A Greener Season Landscaping, LLC","(208) 734-8513","","22","Ms. Tonia Camacho, Member","https://www.agreenerseason.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Precision Sprinklers & Landscaping, LLC.","(406) 570-1591","Bozeman, MT 59772-3181","19","Mr. Court Nelson, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Evergreen Nursery & Landscape","(208) 678-4104","Salt Lake City, UT 84109","17","Mr. Mike Sandmann, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Bighorn Landscape, LLC","(208) 309-2639","Bellevue, ID 83313-5081","17","Mr. Matt Douthit, Manager","https://www.facebook.com/bighornlandscape/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Allen Landscape & Nursery","(406) 683-4243","Dillon, MT 59725-1461","44","","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Webb Landscape Inc","(208) 733-1485","Twin Falls, ID 83301","28","Mr. Mark Palmer, CEO","https://www.webbland.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Webb Landscape Inc","(208) 733-1485","Twin Falls, ID 83301","28","Mr. Mark Palmer, CEO","https://www.webbland.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Jose Lawn Service","(208) 934-3142","Twin Falls, ID 83301","14","Mr. Jose Ortiz Montoya, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Landscape Expressions, LLC","(435) 760-2929","Logan, UT 84323-4716","20","Mr. Ben Nielson, Owner","https://www.landex.net/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"O'Brien Landscaping, Inc","(208) 390-0029","","27","Mr. Stephen O'Brien, President","https://www.obrienlandscapinginc.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Green Feet Lawn Care","(801) 731-8910","Pleasant View, UT 84404-8530","26","Mr. Jed Black, Customer Contact","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Jim's Tree Landscape Service","(208) 431-3253","Burley, ID 83318","52","Mr. Jim Holland, President","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Swenke Landscape Company, Inc.","(208) 788-5900","Bellevue, ID 83313","19","Mr. Mark Swenke, Principal Owner","https://www.swenkelandscape.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Bighorn Landscape, LLC","(208) 309-2639","Bellevue, ID 83313-5081","17","Mr. Matt Douthit, Manager","https://www.facebook.com/bighornlandscape/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Dansco Construction & Landscape","(435) 764-1457","Wellsville, UT 84339-0082","37","Mr. Dan Hunsaker, President","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"East Fork Landscape Management, LLC","(208) 450-9649","","17","Mr. Derek Hagberg, Owner","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Swenke Landscape Company, Inc.","(208) 788-5900","Bellevue, ID 83313","19","Mr. Mark Swenke, Principal Owner","https://www.swenkelandscape.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Jim's Tree Landscape Service","(208) 431-3253","Burley, ID 83318","52","Mr. Jim Holland, President","","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"Webb Landscape Inc","(208) 733-1485","Twin Falls, ID 83301","28","Mr. Mark Palmer, CEO","https://www.webbland.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
"O'Brien Landscaping, Inc","(208) 390-0029","","27","Mr. Stephen O'Brien, President","https://www.obrienlandscapinginc.com/","landscaping","Idaho Falls, ID","2025-04-05T20:30:02.234Z"
